scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,legacy_partial_reject,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,profile_pass
null_metric,no-increment,False,150,1,extra_trees,10,21762785,0.0009475976710076004,0.9908176928765052,-0.014157068279415916,0.8639389287943465,False,-0.03982202447163515,0.84,0.011816136354538972,0.007203616140639519,0.01583067571191756,0.25887058115477074,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,11,21762786,0.0635743810836037,0.4395858804713621,-0.026343467819633096,0.7497945961074367,False,-0.1421579532814238,0.52,0.006346655611926967,0.0025470398551777503,0.009328501369311213,0.149632019286726,False,True,True,False,True
null_metric,no-increment,False,150,1,extra_trees,12,21762787,-0.06662162762789459,0.4179288757018718,0.1005565489903786,0.22238634816366432,False,0.0028921023359288096,1.0,0.0030370076716647737,0.0007063763480116476,0.005278853958515061,0.1098832134659657,False,True,True,False,True
null_metric,no-increment,False,150,1,extra_trees,13,21762788,-0.06610249344415307,0.42157380057050264,-0.08090372283668389,0.32666783399052557,False,0.14571746384872078,0.45,0.010256909003871082,0.007784743721902759,0.012922421352985445,0.341494650313787,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,14,21762789,0.03221298724387751,0.695554730315219,0.07947600842472234,0.3353051142165192,False,0.18665183537263624,0.32,0.01131616404369925,0.007788435583834593,0.01543888308689616,0.3028101694774704,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,15,21762790,-0.05005200231121384,0.5430132876172351,-0.0397576869516202,0.6302267772502916,False,-0.17997775305895441,0.33,0.008629666919356224,0.005715540808101343,0.011360074607981241,0.30400866223571166,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,16,21762791,-0.03575447797679897,0.664014821130433,-0.08677678851232722,0.2926567017539842,False,-0.16885428253615126,0.44,0.011163549940826443,0.007470135630653069,0.014371021434230889,0.2648607932388745,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,17,21762792,0.043769056402506785,0.5948438347771117,0.16218864633990007,0.048132577833426074,True,0.4126807563959955,0.05,0.013681909414918633,0.0097875065627479,0.018331696911249692,0.345478692483564,True,True,True,True,False
null_metric,no-increment,False,150,1,extra_trees,18,21762793,-0.09839548424374417,0.23094746963135906,-0.0779853783951191,0.34447688398831044,False,0.058064516129032254,0.84,0.005420368111100464,0.002384372003512187,0.008126579360085899,0.16499220942194387,False,True,True,False,True
null_metric,no-increment,False,150,1,extra_trees,19,21762794,-0.16987599448864396,0.03768421656008155,-0.23192220758441764,0.004426659028008209,True,0.09010011123470522,0.71,0.006961133922520214,0.003774972862426219,0.009888085360258205,0.28495973874195146,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,20,21762795,0.05688608382594783,0.48928825878364096,0.063147998582535,0.44421683643959287,False,0.20489432703003335,0.29,0.013994905512131669,0.011265383906945656,0.016758529782663605,0.41494781607223546,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,21,21762796,0.1849095515356238,0.023494496694026545,0.07560827119104127,0.35942746902074296,False,-0.024249165739710785,0.9,0.007190319487099358,0.004890232304716086,0.009710423118983744,0.21466584718737766,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,22,21762797,0.04549713320592026,0.5803669612107026,0.0027870149393566827,0.9730897384891183,False,-0.03492769744160178,0.82,0.007153715978310122,0.004133418315768586,0.01071495409946824,0.22767984167940034,False,True,True,False,True
null_metric,no-increment,False,150,1,extra_trees,23,21762798,-0.02821280945819814,0.7318146710017784,0.013539232756445571,0.8698232081489168,False,0.21512791991101224,0.21,0.008952201930559983,0.004523746089470596,0.01319616864955162,0.20694994765615662,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,24,21762799,-0.054336637183874846,0.5089931850242336,-0.012194107760929844,0.882658481166989,False,-0.09899888765294772,0.54,0.007857177400490457,0.005408953679255702,0.010387349461774158,0.3202246612296523,False,True,True,False,True
null_metric,no-increment,False,150,1,extra_trees,25,21762800,0.006007378105693586,0.9418377715031176,0.030607483520182662,0.7109710159570992,False,-0.10789766407119021,0.55,0.011657994664287203,0.008568247821019465,0.014961159738308633,0.33419252431407637,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,26,21762801,-0.15880705809147072,0.05225258630899002,-0.01995201345948185,0.8091534279457977,False,0.07497219132369298,0.67,0.009714915694763942,0.006559968954413063,0.013218496395182334,0.3103377076514132,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,27,21762802,-0.039747544335303794,0.6291492951716942,-0.020507284184409506,0.8039477645379672,False,-0.01935483870967742,0.91,0.013900798489899911,0.009668417799673742,0.01736081228435502,0.39731851072451285,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,28,21762803,0.13817680785812703,0.09174669022571441,0.13365208314330984,0.10416448332819563,False,-0.12347052280311456,0.49,0.009420406945448434,0.005111439676726916,0.013380654638228347,0.27518833252741576,False,True,True,False,True
null_metric,no-increment,False,150,1,extra_trees,29,21762804,-0.10875683363705055,0.18524274568877258,-0.13543540165733556,0.0995839654394079,False,-0.1408231368186874,0.45,0.007980170815563258,0.004390630247225007,0.011101613729598309,0.2576286594962484,False,True,True,False,True
null_metric,no-increment,False,150,1,extra_trees,30,21762805,-0.0020036446064269522,0.9805859748917615,-0.06986189296580878,0.39720348564559954,False,-0.054505005561735265,0.73,0.014110287853818126,0.00939876396208038,0.01926673624774061,0.38409875685820744,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,31,21762806,-0.03527801235610471,0.6682255012155033,-0.08941001778610039,0.2782006480482396,False,0.014905450500556172,0.96,0.004540275201867158,0.002406828479358055,0.00671066452329131,0.15312401402666184,False,True,True,False,True
null_metric,no-increment,False,150,1,extra_trees,32,21762807,-0.007038535046002045,0.9318766023106233,-0.020487958042404133,0.8041288040858163,False,-0.10344827586206896,0.57,0.015538644647179332,0.011036700813724508,0.02038455861763293,0.4295192931059755,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,33,21762808,0.006249166629627983,0.9395011833011567,-0.0011846542032770918,0.9885597106459141,False,-0.10745272525027807,0.69,0.0129689724542322,0.009495607037827482,0.01645966012242234,0.36211637667096525,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,34,21762809,0.10767945242010758,0.18966081742270863,0.10708352110924861,0.19365116957941797,False,0.11724137931034483,0.47,0.008025315000621806,0.004551230258128452,0.011920938728879255,0.20318220568944417,False,True,True,False,True
null_metric,no-increment,False,150,1,extra_trees,35,21762810,0.030563136139383974,0.7104320906780229,-0.01805426153766082,0.8270067168783573,False,0.0932146829810901,0.62,0.007746895209391192,0.0049165359988748375,0.01078621247871614,0.25187906339546806,False,True,True,False,True
null_metric,no-increment,False,150,1,extra_trees,36,21762811,0.037162540557358105,0.6516329582548053,0.12692917611012702,0.12293622060848772,False,0.1421579532814238,0.39,0.010837649144955112,0.007810059890653497,0.013774265502207225,0.3504587062345109,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,37,21762812,-0.029332859238188364,0.7215978852036301,-0.1598472430065964,0.05149977938647002,False,0.14304783092324808,0.45,0.011233661490218493,0.007416110129670639,0.014916602329080405,0.2951792058855683,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,38,21762813,-0.05271523178807948,0.521735934664145,0.0010320957155639694,0.9900328972855095,False,-0.10522803114571745,0.59,0.01197692844143073,0.007823934942887807,0.01584703172553479,0.3532780966823924,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,39,21762814,-0.05308502600115561,0.5188154627896594,-0.05581826025251293,0.49895308975997715,False,0.06785317018909899,0.68,0.015691057005249247,0.010970599871524146,0.019609721119832793,0.3968569773356227,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,40,21762815,-0.0646019823103249,0.4322123237124392,0.05042446426464683,0.5413889302534428,False,-0.21913236929922134,0.22,0.013766741809895448,0.010039198190219634,0.020037400844483712,0.33357895304747653,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,41,21762816,0.1273674385528246,0.12037309924054816,0.04915222750365027,0.5516520068668951,False,-0.03270300333704116,0.83,0.013746085598014164,0.009516364255443494,0.01699490648121686,0.3485434035714727,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,42,21762817,-0.12100982265878484,0.1401884039574091,-0.11886300905385547,0.14879176284710985,False,-0.13548387096774192,0.49,0.007923042146485603,0.005195399922594373,0.010500258404453445,0.249569295392236,False,True,True,False,True
null_metric,no-increment,False,150,1,extra_trees,43,21762818,0.008837726121160941,0.9145222540788623,0.018202231366572064,0.8256113638763944,False,0.14927697441601778,0.35,0.018009643524208755,0.014227976557264606,0.02287030966036979,0.40380033601565424,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,44,21762819,0.0436588292813014,0.5957727697457528,0.10665751857457115,0.19544007724221585,False,0.04382647385984427,0.88,0.01396844345873545,0.009849090209824555,0.019480059449336735,0.35878924289678504,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,45,21762820,-0.031811191608515935,0.6991674693898589,-0.029072524957934515,0.724867426810839,False,0.10300333704115683,0.52,0.01198704602731926,0.009404540612702772,0.01454242132447938,0.3511328479980488,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,46,21762821,-0.05463887283879284,0.5066358686453735,-0.09509386348019096,0.2486604758733942,False,-0.3125695216907675,0.08,0.014301725520385687,0.009962667232583924,0.018255125129842557,0.3697554524895386,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,47,21762822,0.084908662607227,0.3015654946061307,-0.024909611644266288,0.7629977092496321,False,0.15150166852057842,0.42,0.007233672985518816,0.004401721090466736,0.010033488932024768,0.2240368273423308,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,48,21762823,0.0818649717765234,0.3192878808634444,0.12482375007511677,0.12932360740106288,False,-0.06918798665183537,0.71,0.0164387471872428,0.012554758317414743,0.021441161661159357,0.4007075912430733,False,True,True,False,False
null_metric,no-increment,False,150,1,extra_trees,49,21762824,-0.031903640161784964,0.6983356187374613,-0.07374209069659887,0.3714429358904141,False,-0.18887652947719688,0.22,0.010853604846333617,0.006980416190799509,0.014961731793046275,0.2789545682460837,False,True,True,False,False
null_metric,no-increment,False,300,1,extra_trees,0,23263825,-0.02649451660574006,0.6476257758577082,-0.048729424425602415,0.40114392012417477,False,0.07485412614615172,0.6,0.008098610783355692,0.005734046169141362,0.010470081624919924,0.25988307998580656,False,True,True,False,True
null_metric,no-increment,False,300,1,extra_trees,1,23263826,0.02700341114901277,0.6413262994126759,0.028418224878939784,0.6245319123231209,False,-0.02272853570436233,0.83,0.011673964009093162,0.008756369236663057,0.014752463646747283,0.3155624794527027,False,True,True,False,False
null_metric,no-increment,False,300,1,extra_trees,2,23263827,0.042978699763330706,0.458300634255413,0.0956773321065448,0.09868220143927325,False,0.06979716587941097,0.6,0.007603307327785944,0.005367977739101238,0.01018274502054468,0.24801203396896904,False,True,True,False,True
null_metric,no-increment,False,300,1,extra_trees,3,23263828,0.02926743630484783,0.6136158741790304,0.02633811756871146,0.6501169762450709,False,0.1744929146985274,0.2,0.009906280026906591,0.007271846669333924,0.013110115378865953,0.28955011227866123,False,True,True,False,False
null_metric,no-increment,False,300,1,extra_trees,4,23263829,0.07532972588584316,0.19320654602638673,0.14452634791585078,0.0123572547403043,True,0.23612114476243404,0.03,0.0043889396504245975,0.0024847159586273556,0.00583827176114206,0.1852433366357936,True,True,True,True,False
null_metric,no-increment,False,300,1,extra_trees,5,23263830,-0.024554050600562226,0.6718742878400272,0.005299131982197059,0.9272960214201335,False,0.070075020839122,0.65,0.005481522536590736,0.0034955955484255933,0.007509120147029914,0.20357106275646725,False,True,True,False,True
null_metric,no-increment,False,300,1,extra_trees,6,23263831,-0.0761746241624907,0.18824530728049593,-0.08591886030470669,0.13828839881738028,False,-0.2543484301194777,0.04,0.011586421311065066,0.008993596538356225,0.014179814878180185,0.3777231257505377,True,True,True,True,False
null_metric,no-increment,False,300,1,extra_trees,7,23263832,0.03274925276947522,0.5720620211902243,0.07617986461743678,0.1889589391289934,False,0.017838288413448183,0.86,0.009343492335490242,0.006704279355145182,0.011738350143018174,0.32614172907816996,False,True,True,False,True
null_metric,no-increment,False,300,1,extra_trees,8,23263833,0.009016100178890875,0.8764155936398823,0.02105104396710823,0.716961945807364,False,0.20894692970269524,0.16,0.007853830987661955,0.005775238455749309,0.010342898430030154,0.24405260873124857,False,True,True,False,False
null_metric,no-increment,False,300,1,extra_trees,9,23263834,-0.007948977210857897,0.8909456511295575,0.003871221770710867,0.9468527420695946,False,0.0674076132258961,0.61,0.016033257950142318,0.01231820829225548,0.019407353013060298,0.3941640755361739,False,True,True,False,False
null_metric,no-increment,False,300,1,extra_trees,10,23263835,0.1431269236324848,0.013084148269571449,-0.0031349160562195023,0.9569504291716641,False,0.20739094192831345,0.09,0.008257652946741804,0.005802614938675413,0.010752710379770132,0.26199674252443733,False,True,True,False,False
null_metric,no-increment,False,300,1,extra_trees,11,23263836,0.08750230558117313,0.13049338470038502,0.09015045591731204,0.11983026463494985,False,0.09519310919699918,0.48,0.014863928658035673,0.010576571204355756,0.018764439403388206,0.3543245773282394,False,True,True,False,False
null_metric,no-increment,False,300,1,extra_trees,12,23263837,-0.03374170824120268,0.5604659553240737,0.045465521050761196,0.4334600756193506,False,0.03889969435954432,0.89,0.012334326693182525,0.009733353253658244,0.015080939618559854,0.364589695237626,False,True,True,False,False
null_metric,no-increment,False,300,1,extra_trees,13,23263838,-0.022327359192879922,0.7001227372732896,-0.09158559578804429,0.1140261399163586,False,-0.25679355376493473,0.03,0.010291225488577162,0.00795236656509666,0.012903692602052215,0.33206878695317243,True,True,True,True,False
null_metric,no-increment,False,300,1,extra_trees,14,23263839,-0.07385904287825419,0.20206915608935877,-0.0992541371242378,0.08665578109898663,False,-0.15148652403445406,0.3,0.010064500105184587,0.008059770856015494,0.012017734460266516,0.33013929379448603,False,True,True,False,False
null_metric,no-increment,False,300,1,extra_trees,15,23263840,0.06335670396337736,0.27400389844030854,-0.0875500135678412,0.13093072784371218,False,-0.18855237565990557,0.17,0.01726776929089889,0.01352621145620052,0.020905938777581554,0.43856393266139293,False,True,True,False,False
null_metric,no-increment,False,300,1,extra_trees,16,23263841,0.10376159735108166,0.0727257950409478,0.059974938256900236,0.3012996004917053,False,0.1682689636010003,0.3,0.005700335956652695,0.0033171790689855212,0.008120055359505681,0.2036446539495837,False,True,True,False,False
null_metric,no-increment,False,300,1,extra_trees,17,23263842,-0.014275714174601939,0.8054941848452435,0.004304860481714831,0.9409096945021355,False,-0.11003056404556824,0.37,0.011769697056789936,0.00861273479262889,0.014590067858475393,0.3137558299112969,False,True,True,False,False
null_metric,no-increment,False,300,1,extra_trees,18,23263843,-0.0568530761452905,0.3263919419979782,-0.04480730872594813,0.44015396737146123,False,0.013448180050013895,0.97,0.0071842395934021905,0.0048834078624548265,0.009432598318403491,0.22432442343371845,False,True,True,False,True
null_metric,no-increment,False,300,1,extra_trees,19,23263844,-0.03889865442949366,0.5021021306243284,0.0033951759612436787,0.9533803592229585,False,0.05729369269241456,0.67,0.013246533255905846,0.009738987573800012,0.016389320343106455,0.3432389274242462,False,True,True,False,False
