sample_size,repetition,scenario,expected_increment,nuisance_model,residual_p,delta_mse,refit_delta_mse_ci_low,joint_supported,predictive_supported
100,10,null_metric,False,polynomial_ridge_interactions,0.04,-0.0010445119555018527,-0.0018384167521162443,False,False
100,10,nonlinear_proxy,False,polynomial_ridge,0.09,0.0007715559349855544,-0.0006273847089892194,False,False
100,10,nonlinear_proxy,False,polynomial_ridge_interactions,0.08,0.00044692268421046843,-0.00013483102108903026,False,False
100,10,heteroskedastic_null,False,polynomial_ridge,0.29,-0.001624884387889762,-0.0028468567871063003,False,False
100,10,heteroskedastic_null,False,polynomial_ridge_interactions,0.39,-0.0005896843632716975,-0.001190965495011438,False,False
100,10,clustered_null,False,polynomial_ridge,0.13,-0.007103853451579836,-0.019895882274598486,False,False
100,10,clustered_null,False,polynomial_ridge_interactions,0.05,0.0010136561106214824,-0.010501207198122305,False,False
100,10,genuine_increment,True,polynomial_ridge,0.01,0.04598131854017458,0.023427517393268295,True,True
100,10,genuine_increment,True,polynomial_ridge_interactions,0.01,0.043836816632411076,0.03175653114583662,True,True
100,11,null_metric,False,polynomial_ridge,0.23,-0.0030239400602875034,-0.005201059137502672,False,False
100,11,null_metric,False,polynomial_ridge_interactions,0.19,-0.0005784620313955754,-0.0011469766482558044,False,False
100,11,nonlinear_proxy,False,polynomial_ridge,0.55,-0.0003379842623689004,-0.0006433271128822276,False,False
100,11,nonlinear_proxy,False,polynomial_ridge_interactions,0.81,-0.00022410919410120744,-0.0004072091355550044,False,False
100,11,heteroskedastic_null,False,polynomial_ridge,0.82,-0.0005339528815742622,-0.001827151447032266,False,False
100,11,heteroskedastic_null,False,polynomial_ridge_interactions,0.83,-0.00016144622533979976,-0.0007305307531793457,False,False
100,11,clustered_null,False,polynomial_ridge,0.77,-0.019208511281841208,-0.10807448142289376,False,False
100,11,clustered_null,False,polynomial_ridge_interactions,0.71,-0.004142464173705736,-0.018254285607990178,False,False
100,11,genuine_increment,True,polynomial_ridge,0.01,0.036361231239296715,0.027740794513934595,True,True
100,11,genuine_increment,True,polynomial_ridge_interactions,0.01,0.03480217769038304,0.02943880810556305,True,True
100,12,null_metric,False,polynomial_ridge,0.48,-0.001036110006529433,-0.0033015564606739298,False,False
100,12,null_metric,False,polynomial_ridge_interactions,0.56,-0.0020718597816168464,-0.0024083918951332836,False,False
100,12,nonlinear_proxy,False,polynomial_ridge,0.86,-0.0020061371941407155,-0.003916828524795303,False,False
100,12,nonlinear_proxy,False,polynomial_ridge_interactions,0.39,2.1758393620298008e-05,-0.0008184455264773526,False,False
100,12,heteroskedastic_null,False,polynomial_ridge,0.96,-0.0009893591023871773,-0.001453043964338052,False,False
100,12,heteroskedastic_null,False,polynomial_ridge_interactions,0.73,-0.0005131163962411155,-0.0015653041706484984,False,False
100,12,clustered_null,False,polynomial_ridge,0.16,0.006187123338770259,-0.032057952316731114,False,False
100,12,clustered_null,False,polynomial_ridge_interactions,0.05,0.0072431171723914035,-0.06979750629885685,False,False
100,12,genuine_increment,True,polynomial_ridge,0.01,0.05363776069926335,0.032636033640381645,True,True
100,12,genuine_increment,True,polynomial_ridge_interactions,0.01,0.048604425143508,0.03223764444455735,True,True
100,13,null_metric,False,polynomial_ridge,0.12,-0.0026296876889262757,-0.005967532121084214,False,False
100,13,null_metric,False,polynomial_ridge_interactions,0.01,-0.00015311052612903067,-0.0022401444217310432,False,False
100,13,nonlinear_proxy,False,polynomial_ridge,0.65,-3.534486737412704e-05,-0.0007559772915798979,False,False
100,13,nonlinear_proxy,False,polynomial_ridge_interactions,0.37,0.0002933235094361667,-0.0011973933161611668,False,False
100,13,heteroskedastic_null,False,polynomial_ridge,0.19,-0.0002679506882343821,-0.0023194642958163435,False,False
100,13,heteroskedastic_null,False,polynomial_ridge_interactions,0.72,-0.00023010595115346803,-0.0006100410155333872,False,False
100,13,clustered_null,False,polynomial_ridge,0.14,0.0007398782478081206,-0.05599463841471074,False,False
100,13,clustered_null,False,polynomial_ridge_interactions,0.06,0.0005721723847867191,-0.09574418016056638,False,False
100,13,genuine_increment,True,polynomial_ridge,0.01,0.047218249306774956,0.03365631542321561,True,True
100,13,genuine_increment,True,polynomial_ridge_interactions,0.02,0.044018934049380204,0.03179871823161124,True,True
100,14,null_metric,False,polynomial_ridge,0.92,-0.003933003241587768,-0.005821176372123702,False,False
100,14,null_metric,False,polynomial_ridge_interactions,0.95,-0.0003259412585688848,-0.0016569875544830141,False,False
